content,score
Bagus untuk semuaaaaaaa,4
Wa ya tolong perbaiki ya knp wa ya berhenti gk bisa cht tlpn terus nomor hp kode lamaaaa,4
Gilak aplikasi nya setiap ganti nomor selalu pelanggaran spam padahal gak ngapa ngapain,1
jaga akun aplikasih pembajak,5
Di blokir tanpa konfirmasi yg jelas...👎👎👎..semoga ada apl pesaing yg lebih adil,1
Suka,5
Layar vc nya terlalu gede bagusan sebelumnya,1
good,5
Bagus,5
keren banget setiap tahun upgrade,5
Bagus,5
saya suka dan banyak teman teman saya dan membuat grup,5
Lumayan bagus,3
Mantap,5
Luzia maywahyuni,5
👍👍👍,5
WhatsApp sangat membantu,5
alhamdulillah,4
Bgus,4
Tolong tombol meta ai bisa di geser supaya ngak kepencet terus jadi ngak nyaman,4
Bagus,5
sangat bangus,4
🍦,5
Mantap,5
semenjak di perbarui jadi aneh nga ada cewe yang ngechat 1pun,5
Bagus,2
memprmuda komuni kasi👍👍,5
Sangat bermanfaat dan membantu kelancaran usaha saya,5
Memuaskan,5
Udah pilih negara indo kok malah bahasa thailand ga ngerti lah,1
Bagussss,5
Yoi,5
Bagus,5
bagus,5
lol masa wa nya ga bisa pake sound aneh,1
bagus sekali,5
saya sangat puas,4
Aplikasi yang benar 2 praktis,5
G tau,4
Coment,5
Kurang mantap.asek2 mau downloat,3
Sangat mendukung,5
Seru,5
sangat bagus tp Ada kadang yg bikin kesal,4
ok,5
Kenapa ngc bisa di buka,2
bagus,5
Gampang terkena bug wa contoh no saya,1
"WA sangat membantu dalam proses pemberitahuan apa dgn sekali klik, tapi juga ada kekurangan nya kadang kala masih ada penipuan ""misalkan mencuri data mencuri akun sehingga bisa disalah gunakan mohon utk diperhatikan sebelum dan sesudah nya mohon maaf terimakasih",5
Mengecewakan,1
Sangat keren,5
"bagus banget,tapi ada yang kurang kalau yang di story Ig kan biasa nya ada lagu nya ya,kalau diwhatsap kan ga ada tolong ditambahin lagu ya kalau pas mau buat sw kan enak tu foto trus ditambahin lagu,pokok nya the best",5
Saya bubble chat Nya Belum muncul padahal udah update terbaru mohon untuk diperbaikan aplikasinya,5
"Bikin storage penuh, koneksi ke Whatsapp web lama, kalo bisa kaya tele gua rating bintang 5",1
Ok,5
cucok brooo,5
Mantaaap,5
sangat penting dalam berbagi informasi...luar biasa,5
Yyyuuuuu bgussssaaaaa,5
wa saya tidak di perbarui,5
mantap,5
sangat baik bgus juga,5
Bagss,5
Makin update makin eror padahal sudah download di playstore masih aja wahatsap membutuhkan whtsap resmi,1
kadang suka buruk,5
sangat luar biasa,5
Ok,4
Bisnis kapal cumi,5
Trima kasih banyak dah byk bantu utk komonikasi dgn baik,3
tidak bisa buka whassaf,3
Hallo admin WhatsApp yang terhormat. Saya memohon buka kembali akun saya karena saya tidak melakukan spam. Saat ini kemungkinan akun WhatsApp saya sedang di retas oleh orang yang Tidak bertanggung jawab dan melakukan pelanggaran. Saya mohon untuk buka kembali karena sangat penting 🙏 Terimakasih,5
Strong,5
Ya lumayan lah bagi ku,5
meskipun sudah di perbarui tapi di saya tidak ada piltur meta Al nya dan tetep sama kaya yang dulu tolong lebih di tingkatkan lagi yah,5
Apk sangat bagus dan membantu,5
"Banyak Bug nya, di media download foto,file,video,musik. Juga di media download status update/story wa😢",1
kenapa haruss update mulukk sihhh,1
avikasi ini sangat bagus dan banyak membantu..,5
Okeee,5
buat status WhatsApp kok ga bisa si???? format tidak didukung trs,2
Mantap,5
whatsappku ga bisa kasih 💔,4
Sangat bagus,5
Sangat membantu kepentinan/keperluan masa kini,5
"min izin bertanya kepada WhatsApp saya tidak bisa melakukan pengiriman data berupa dokumen, foto, dan video, saya sudah melakukan berbagai cara sampe hapus dan download ulang WhatsApp kenapa masih blm bisa ya min? dan jaringan saya juga stabil, mohon penjelasannya min🙏",4
kenapa secara tiba2 semua aplikasi sosial sy hilang,1
Knp yahh bisa ga bisa di buka,5
"Yakin sistem lo paling jago... Tp rating lo turun jeblog.... Smakin perketat semakin ancur reputasi ratiing di play store, saya yakin itu gak lama lagi... Ba..",1
God job. Thanks,5
WhatsApp mempermudah menyampaikan berita,5
kenapa saya tidak adaa whatsap AI NYAA,3
Banyak bug eror telfon autoga nyambungmalah langsung kaya di reject dapet panggilan ga ada notuf tiba tiba panggilan 0 detik aneh ga guna lama lama perbaiki sekarang atau pelanggan akan kabur yakin ko m t ol lah me w. Meeek,1
"Padahal Saya sudah pasang dari AppStore,begitu mau buat akun,selalu muncul aplikasi whatsap anda tidak resmi,saya bingung😕😕😕🙄",1
Sangat baik,5
Geboyy,4
Aplikasi nya gampang kena pemblokiran sapam padahal saya spam saja tidak ada tolong di benarkan,2
banyak bug kaya game sebelah aja tolong lah cepat di perbaiki bug nya,1
Ini sangat berguna untuk berkomunikasi,5
Kenapa yach tiap lewat kopi kenangan harus STOP & BELI... Aneehhhh... Tapi mau.... 😍😍,5
menyenangkan,5
Habis update kenapa jadi mau kirim gambar jadinya ngeblank(layar hitam) ya tampilannya,3
Bagus,5
Ya kali jangan update lgi y hp gk muat,1
kerenn,5
"Abis update malah lemot,saat kirim foto distatus atau japri...Parah!!!!",2
sangat membantu,5
Ok,5
mantap,5
امم ثتاون⚔⚔⚔⚔⚔🗡🤳😃😉,1
belum bisa di like,4
kenapa wa saya tidak resmi padahal saya sudah pakai wa yg resmi .,2
Jelek apknya masa g ad cewek yg chat gua,5
Mana fitur Meta AI yg kau janjikan itu ha?😡,2
oke,4
Banyak pembaruan yang sangat menyulitkan pengguna sedikit sedikit terkena spam atau sedikit sedikit terkena band padahal penguna tidak melakukan hal negatif yang melanggar ketentuan WhatsApp!!!!!!!!!!,1
Magelo,5
Baguss bangettt dang berguna untuk aplikasi ini.cepatt download,5
Sangat bagus sekali aplikasi ya,5
Baik,5
Kenapa whatsap cepat kedal warsa,5
Bgusss,5
Oke,5
Mantap👍🏻👍🏻👍🏻,5
Good,5
very good tankyou.and suksesfull,5
"WOI KENAPA LAMA UPDATENYA, YANG LAIN UDA ADA AI, KENAPA PUNYA GW MASI BELUM MUNCUL, BANGKE",1
Sangat mudah,5
Masyaallah Oke,5
aplikasi ini menjadi tempat alat komunikasi sehari2. sangat membantu.,5
"Nomer saya di blokir tanpa sebab, padahal saya tidak memakai mod atau semacamnya",5
Ok,5
Bagus,1
tolong diperbaiki sistemnya gabisa buat ngirim sedangkan kondisi internet lancar,3
WA saya daluwarsa,5
𝘒𝘦𝘯𝘢𝘱𝘢 𝘱𝘶𝘯𝘺𝘢𝘬𝘶 𝘨𝘢 𝘢𝘥𝘢 𝘮𝘦𝘵𝘢 𝘢𝘪 𝘯𝘺𝘢?,3
Aplikasi terbaik,5
bisa menjalin silaturahmi online,5
WhatsApp kok JD susah dibuka,1
Apk nya bagus tpi tolong dong gw dah update ke versi baru tpi msih ga bsa pdahal memo nya msih longgar,4
Bagus,5
sangat terbaik,5
Bagus,5
Biasa saja...,1
Gunakan whatsapp,4
bagus,5
Oke bagus boss ku,5
👎🏿👎🏿👎🏿👎🏿👎🏿👎🏿👎🏿,1
keren bangett WA cuman knpa yaa kok gabisa like story status wa,5
aplikasinya sangat bagus,5
Bagus,5
Apk BURUK BANGET mausaya UNiNSTAL......!!!!!!!!,1
Akun saya sering ke blokir mohon kembalikan nomer hp saya secara permanen,5
"WhatsApp mantap ,selama ini kami merasa terbantu dengan whatsApp ini",5
Biasa saja,5
apalah nomor gue 2 terkena spam padahal jarang di pakai tolong lah di benarin,1
Alhamdulillah,5
Saya sukak,5
Terkena spam,1
pliss aku gak bisa meta IA ☹️☹️,4
oke,1
Mempermudah dalam usaha,5
uasu,5
Aplikasi yg bagus,5
Bagussss,4
"Lama lama seperti app menghasilkan,makin ribet",1
Bagus,5
"Aplikasi banyak dilirik, bikin status malah burik cuaks",5
Ok,5
Bagus lancar,5
Bagus,5
Sangat mbantu pekerjaan,5
ok,4
berguna,5
pinjol,5
Sangat membantu sekali kita bisa buat panggilan vidio dan suara dan kita bisa kirim pesan dan gambar dengan mudah,5
Nice,5
Good,5
Nagus,5
"Agak kecewa fitur meta Ai tidak ada pdhal sudah diupdate ke versi terbaru nya, tolong developer diperbaiki lagi .",1
well,5
Ya saya bahagia sudah bisa lagi,5
Bener2 bagus cepat,5
sagat bagus,5
STATUS WHATSAPP NGACAK !!! APA INI OEE MIN KENAPA POSISI STATUS NYA ORANG² GAK SESUAI URUTAN POSTINGAN 🙂,2
Setiap ada pesan atau telepon gak pernah ada bunyinya,1
Sangat puas menggunakan whatsapp,5
WA saya di dsepam terus,3
dumpil tegalombo kalikajar wonosobo,5
Sy pengalaman sopir,1
aplikasi ini tidak berguna aplikasi sillit,1
Thanks you,5
Knp tiba² gak bisa send foto/video,4
Saya dispam sama orang yang tidak dikenal,5
bagus gx lemot,4
"Percuma punya whatsapp,yg ngechat pun gak ada",1
Mantap,5
Apa liat liat yAww🙌🏻✨💗,4
"Woy lahh ,, kenapa wa saya tidak bisa bikin story pake musik hah ?? Sangat menjengkelkan.. tolong perhatikan.. orang orang udah pada bisa dari jauh jauh hari, lhaa ini diem diem bae... Plis deh .. padahal tipe android gak buluk buluk amat perasaan...",3
BAGUS BUAT CHATAN,5
Mantaaap,3
Lumayann baguss buat chat cuma klo di update suka lama instal nya 😭😱,5
"Buka youtube lancar, VC whatsapp gak gerak",1
w.a saya sering tidak bisa di buka padahal saya engga melakukan apapun dan pemulihan akun saya saja tidak bisa sampai saya dwonload hampir 7/8kali keterangannya akun belum diverifikasi loh...aneh kan,1
WhatsApp udah ok banget sih tapi tolong bikinin emoji baru lah,4
Sekarang menggunakan. Algorithm Sehingga banyak status baru dari teman2 yg lainya tidak melihat..,3
Kena spam!! Maksudnya?? Mo kerja jadi susah ini,2
baik,5
Rodok suloyo,5
mohon di perbaiki jangan sebentar sebentar di perbaharui sekiasn trimakasih,5
pelit,1
Baguzzz,5
Susah,5
kok blm pakai yg bs putar musik ea,5
WhatsApp ini sangat membantu untuk membantu untuk berkomunikasi lewat hp,5
apa nih whatsapp banyak bug gua buka gak bisa terus 😡 ini tolong di benerin ya min masa saya WA saya gak bisa di buka lagi 😡😡😡,1
"aplikasi ini lumayan bagus, tapi tolong update lebih banyak lagi",4
Sangat lh bagus,5
Kenapa jadi banyak error si. Tolong cepat di perbaiki!!,2
sedikit kecewa karena tidak bisa menautkan kode QR lagi ke laptop maupun HP lain,4
Sangat membantu,5
Aplikasi ini sangat berguna bagi semua orang,5
WhatsApp Ter debesk,5
Knp WhatsApp saya ngak bisa ya,5
"akun whatsapp saya selalu ke spam terus tiap hari, sampai membuat jengkel",1
Sangat membantu,5
"Parah banget masih banyak bug, pesan sudah di send tapi di halaman beranda masih pesan sebelumnya, nomor kontak sudah disave tapi di beranda juga masih berupa nomor.",3
🙂,1
Setelah di update setiap video call jadi tidak bisa disentuh apa2. Jadi semakin jelek sangat mengecewakan,1
ok,5
Meta AI y blom muncul min...,3
ok,5
Marsi tobe,1
Sangat baik,5
bagus,5
aneh gabisa ngirim video tlong segera diperbaiki,1
Sippp,3
Bgus,5
kurang akurat,1
TPI kenapa tidak bisaa membuat story wa?? Ada apa dengan wa?? Sehingga tidak bisaa mengirim/ membuat story wa ??,5
jadi burik kalo buat status,2
B aja,5
"Payaaaah...nomer ga bisa dipakai alasan nomer blm di verifikasi. Awalnya saya buat WAG unt menyambung silaturahmi tmn2 yg sdh tdk ketemu, saat sdg memasukan teman ke grup tiba2 nomer terblokir krn dianggap spam. Lalu saya minta tinjau, alhamdulillah blm 24 jam sdh selesai. Tetapi sejak saat itu nomer saya tdk bisa login krn alasan nomer blm diverifikasi, coba berulang kali msh saja seperti itu. Tetapi anehnya saya coba login di HP suami, nomer saya bisa masuk WA, & saya coba nomer lain di HP bs.",1
Lemooooooooot,1
WhatsApp saya di bekukan. Tolong admin WhatsApp pulihkan kembali karena sangat penting.terima kasih,3
"tidak menarik, yang menarik adalah nomer di dalam nyaa.",1
Kenapa tidak muncul logo musik waktu membuat status terbaru. Sedangkan aplikasi sudah di update dengan versi terbaru. Tetapi masih saja tidak muncul. Tolong di tinjau ulang kepada pihak meta watshap. Terimakasih.. salam sukabumi.,5
Mantap,5
Selamat bergabung teman temanku,1
"Alhamdulillah akun lucu, baik dan hebat",4
Kenapa akun saya. Bermasalah,3
whatsApp itu bagus bangan kalau ada whatsApp itu kita bisa berkomunikasi tapi kalau gak ada data yah udah kita harus pake telepon biasa tapi intinya WhatsApp itu bagus bangan🤍✨,5
mantap,5
"tim tolong kenapa ya saya mau posting video tapi selalu ke tulis ""format file tidak mendukung""",2
Bagus bgtt,5
Ok,5
Sangat bagus,5
"Sukaa bngtt, bisa buat komunikasii dari kota yangg berbeda, sekarang semakin bagus gara gara update an nyaa",5
Alhamdulilah semenjak memakai aplikasi whatsaa hubungan semakin lancar dan semakin maju befikir .pertemanan makin banyak info info semakin jelas dari grub grub pertemanan yg ada di Kontak saya . Sehingga tidak tertinggal ingo info disekitar kita .terima kasih terimakasih sebanyak banyak nya pada pihhakWhatApp ini .yg telah memudahkan saya dalam keseharian keseharian ini . WhatApp telah membantu saya dalam info info pekerjaan pekerjaan di sekitar status status yg ada di dalam kontak saya sehingg,5
Mantap,5
ngeupdetnya lama,3
Bagus and rekomended,5
"gajelas no gw ke ban buka mulu, sekarang jadi gabisa masuk lagi",1
aplikasi ini sangat masinalis banget,5
Cukup baik,3
"Kenapa WhatsApp saya tidak bisa digunakan,dan keterangannya spam? Ketika on data tiba tiba akun saya membuat grup tidak jelas, bagaimana cara pengaduannya? Apakah nomor hp saya di sadap?",5
Mantap,5
Tolong developer akun whatsapp saya tiba-tiba di berhentikan,1
whatssap kalo dihapus gk hafal nomornya auto login ke yang baru,3
Ok mantap,5
"Kalu buka hp di WhatsApp messenger ko lemot,ini hp ny, ap aplikasi nya ini...",5
"tolong kalau bikin status itu jangan di kompres saya sudah capek ngedit tapi malah burik,tolong diperbaiki itu sangat mengganggu bagi orang orang yang ingin membuat status",1
sukaaa,5
👍🏼,5
Oke,5
Sangat sangat bagus,2
anjy,5
WA jangan di ubah2 bentuk nya bisa gak sih.... Gak aesthetic lagi jadi nya 😭😭😭 baru2 aja pembaharuan status ada di samping nama gak bagus banget tampilannya 😭,1
saya tidak bisa mengupload status padahal jaringan saya berkecepatan 300 mpbs,5
complecated as I am an old man (75 years old),2
"WA kenapa jadi begini sekarang, ini kejadian 2x di wa saya. Karena terjadi ada tulisan menginiasiasi dan akhirnya chatan nya ke riset semua ke hapus semuanya gak tau lagi deh ini gimana sekarang, disuruh update untuk 17 hari dan sekarang belum 7 hari an nya malah terjadi lagi menginiasiasi. Aduh ini gimana sih, tolong deh yaa. Ini gimana cerita nya kalau udah jadi begini semua chat nya ke hapus semua dan berkas berkas dan foto foto kenangan di SMA ini. Apalagi masa SMA seru kan ya. Maaf sekali",1
Saya sangatt menyukaii whatshapp,5
Sangat membantu dalam percakapan.. Pokonya terbaik,5
Bagus,4
Kok rewel,5
Memuaskan,5
Oke banget,5
Sangat cocok untuk Anda yang ingin dicapai oleh siswa yg d panggang dari api neraka dan surga dan neraka dan neraka dan neraka dan dimasukkan dalam daftar ini akan menjadi orang sukses yang diraih 2p,5
Kak gapake akun jadi kankak,5
Aplikasi nya sangat bagus untuk memberi kabar dari teman/saudara yang jauh,5
Sangat berguna,5
Alhamdulillah,5
Good,4
Bagus,5
Yang lebih bagus lagi lah ya tentang pesan nya hilang kadang,4
Saya ga ada filtur love nya tolong bantu WA,5
Baik,5
"Ini kenapa sih sekarang pembaruan status'y malah ngacak ga urut dari yg terbaru, balikin ke yg dlu lah urutin dr yg atas yg terbaru dlu",1
sangat menolong saya untuk berkomunikasi dengan yg lain,5
Good aplikasi,5
B Aja Sih,5
Mantap,5
"burik, pas vc gaada filternya, padahal punya orang lain ada, pliss deh jangan pilih kasih gtu, saran gausa pake wa deh, kek eek💩",1
keren,5
Bagus,4
"aaaaaa kambingg, kudaaa, ayaammmmmm",1
Bagus,5
Mantap,5
keren,5
Selamat bertemu...,5
Sangat baik,5
Ojuii,5
yeay bisaa akhirnya.. 😋😋,1
Jgn persulit saya memakai whatsapp dong,5
Tidak ada jam istiraha.non stop.bosku,5
Good,5
Bagus bgt gak ngeleg,5
Bagus sangat membantu,5
Aplikasi yang sangat memudahkan pekerjaan kami,4
Whatsap nya kna spam trus,4
Oke,5
"sekarang whatsApp makin bener² ya!!,,sering bug,gak ada bubble chat nya lagi!!",1
KECEWA CHAT THEME NYA GAADA WARNA KUNING 😡😡,1
aku pernah mengalami WhatsApp aku kena spam terus menerus .aku ganti nomor baru kena spam juga .tapi saat ini aku senang setelah aku pelajari agar WhatsApp aku tidak kena spam lagi. bisa berkomunikasi sehari hari makasih admin WhatsApp,5
Jos,5
Saya puass,5
Jaga akun watsaf aku dong oplator,5
Kenapa akun saya tidak bisa mendaptkan kode veripikasi,3
Blum BS terbuka terdowlod,1
Nice good,5
Bagus,5
Bugus,5
status nya jelek kaya facebook,3
baik,5
Mantaf🙏🏻👍🏻,5
Saya sukaa sekali,5
Mantap,5
Sangat relevan sangatlah banyak membantu sekali🙏🙏,5
Sangat membantu,5
Bagus,5
Di aplikasi ku tidak ada musik nya,2
good luck,5
Aplikasi sangat membantu,5
Oke,5
"Saya biasa menggunakan whatsapp business,dan untuk whatsapp messenger baru download,jadi blm tahu bagus atau tidak nya.🙏",5
Dgn aplikasi ini bisa membantu saya dlm mengakses foto dan vidio,2
"tolong ya , tiap kirim video untuk jadi story kualitasnya jadi jelek , perbaiki ya jangan nambahin fitur sebelum ini diperbaiki",1
Keren,5
good job,5
Sangat bagus,5
sejauh ini luar biasa,5
Mantap,5
udah di update tetep ga bisa ngelof sw,1
Ok,5
tidak bisa memuat filter,1
sangat mudah untuk di pergunakam,5
Bagus,4
Oke,5
Pengen renovasi,3
aplikasi jelek semenjak update gak bisa nge-share postingan di saluran sendiri kecewa hapus aja,1
"Makin kesini menelfon nomer lain langsung ada tulisan menolak ,dan ke hp yg di tuju malah ada notif tidak terjawab🫤",1
tolong perbaiki watsappp saya,5
gak bisa updatu,5
Sticker.a gak ada padahal sudah di update . . . Mohon jawabannya,4
Mntap,5
"Wa saya di spam, gk bisa di gunakan lagi, sudah saya ajukan beberapa kali ke pihak wa, tidak juga di perbaiki. Tolong di bantu admin.",1
Bagus,5
Ko jd susah,3
Bguss,5
Tidak bisalgin wa,4
Bagus,4
Bagus banget,5
Apik sampean donwlod iki yoo Apik soale,5
Mantaafff.... ☺👍,5
bagus,3
"udh bgus, cuman bnyak bug, tidk bisa memutar vidio 1x liat, udah update malah banyak yang error.",4
kadang disuruh pulihkan chat itu kenapa ya bolak balik lo,5
apk taii,2
Bgsusss begtt,5
Solawat,5
baik,5
Ok,5
Ok,5
The best,5
baik,5
kok gak bisa trs yah,2
Aplikasi mantap 👍,4
Wa,2
"gda fitur like status gajelas,pdhl udah update",1
GC pernah,5
Baguss,5
Ok,5
bgus,5
hhhhhh lucu,5
Aplikasi ini sangat berguna,5
Whatsap saya slalu kena spam merugikan,1
belom ada meta ai👎🏻,3
"Di perangkat saya ga ada meta AI, padahal semuanya udah ada 🙏",2
wa pepek gk bisa,5
WhatsApp error,1
gak bisa buka wa karena suspend,1
karna sangat bagus bisa berkomunikasi dengan seseorang,5
"tolong pihak wa ,samain versi terbaru wa dikemudian dengan tampilan seperti ios🗿biar bagus dan tambah keren,karena kami para user andro blm bisa merasakan iphone jd ya tolonglah,kalian juga tidak suka kan kalau kami pakai wa tdk resmi🗿makanya buat up wa ,dgn tampiran mirip ios,heheheehhe tolonglah🗿dan juga tolong perbaiki,kualitas,bug dll lah gw jamin lalo lu udh bisa semua itu ulasan isinya bagus dan para pemakai wa senang dengan pemakaian apk ini💀",2
Baik,5
Nice,5
Mantappp,5
Model nya kaya iPhone kak biar banyak yang suka,5
"sudah 3 hari wa saya tidak bisa update status video,cuma bisa foto aja",2
bagus ko saya suka,5
tingkatkan lagi kedepannya,5
"Kepingin untk mnjdi insyan yg muttaqin yg sll bersyukur,sabar serta iqklas.",5
Cara aktifkan fitur AI GIMAN,4
Bagus aplkasinya,5
WA gk bisa di buka,5
Mantap gacorr,5
"tolong segera perbaiki bug WhatsApp, suka kluar sendiri",4
